customer id,state,custome lifetime value,response,coverage,education,employment,gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,diff_days,new_feature,feature2
8542,1,9344.431622,0,0,3,4,0,0,1,1,64,25,96,1,2,1,4,1,1,307.2,5,1,3118.7538793333,6.40E+09,3.72E+03
8543,1,5081.741976,0,0,3,4,0,0,0,1,69,17,76,0,7,1,3,2,1,93.697638,5,1,3132.7538793333,6.90E+09,9.03E+02
8544,1,5363.531017,0,0,0,1,0,43879,2,2,69,19,60,0,5,0,2,0,1,242.133552,0,1,3147.7538793333,0.00157251,1041.77
8545,1,2429.600516,0,0,3,1,0,23941,1,1,61,12,1,0,1,0,1,2,0,292.8,0,1,3139.7538793333,0.00254793,500.2
8546,1,7183.071115,0,0,0,2,1,14390,1,2,65,16,4,0,2,1,4,0,0,402.778867,0,1,3158.7538793333,0.00451703,448.611
8547,1,5376.88732,0,0,1,1,1,30039,1,2,70,21,52,0,9,0,2,2,0,498.612632,0,1,3113.7538793333,0.0023303,512.376
8548,1,7019.177186,1,0,1,3,1,26806,1,1,63,32,19,0,2,1,4,0,0,302.4,0,1,3144.7538793333,0.00235022,1455.3
8549,1,7079.170237,0,1,1,1,0,24450,2,1,90,4,65,0,4,1,4,2,0,250.959093,0,1,3108.7538793333,0.00368098,1489.76
8550,1,2415.83485,0,0,3,4,0,0,1,1,64,26,17,0,1,1,5,1,3,360.217299,0,0,3133.7538793333,6.40E+09,2.39E+03
8551,1,8193.160528,0,0,1,1,1,89219,1,2,73,12,9,4,2,1,5,1,1,350.4,0,1,3110.7538793333,0.000818211,591.3
8552,1,6952.651187,0,0,1,4,0,0,1,2,73,2,38,3,2,0,0,1,0,525.6,0,1,3151.7538793333,7.30E+09,1.20E+03
8553,1,7465.980556,0,0,3,4,1,0,1,2,109,4,33,0,8,1,5,2,1,784.8,3,1,3120.7538793333,1.09E+10,4.06E+02
8554,1,13220.80421,0,0,1,0,1,29504,1,1,117,24,90,0,2,1,4,0,1,809.039071,3,1,3147.7538793333,0.00396556,6264.48
8555,1,4014.9185,0,0,3,4,0,0,1,2,113,35,29,0,1,1,3,1,2,1305.275432,3,1,3114.7538793333,1.13E+10,5.93E+03
8556,1,8744.727173,0,0,0,1,1,61706,0,1,110,6,71,0,7,0,2,2,2,223.905524,3,2,3126.7538793333,0.00178265,1178.01
8557,1,5948.98896,0,2,3,1,0,88122,1,1,148,15,10,0,1,0,1,1,2,840.231575,3,1,3116.7538793333,0.00167949,2859.77
8558,1,5520.149969,0,0,0,1,0,26129,1,0,70,4,38,0,3,1,4,0,0,419.187114,0,1,3151.7538793333,0.00267902,840.271
8559,1,5040.775434,0,0,0,0,0,22350,1,1,66,9,3,0,5,0,2,0,0,316.8,5,0,3136.7538793333,0.00295302,95.04
8560,1,5654.593045,0,1,0,4,0,0,1,2,83,0,12,0,7,1,4,2,2,597.6,0,1,3163.7538793333,8.30E+09,5.69E+01
8561,1,8896.500265,0,0,3,1,0,26201,0,1,112,4,48,0,8,1,4,3,2,168.901895,3,2,3146.7538793333,0.00427465,706.887
8562,1,8715.945469,0,1,0,4,1,0,1,2,84,33,20,0,2,1,5,2,1,604.8,0,1,3111.7538793333,8.40E+09,1.92E+03
8563,1,7868.808884,0,0,0,4,0,0,1,1,107,28,14,0,7,1,5,0,0,513.6,3,2,3157.7538793333,1.07E+10,5.69E+02
8564,1,6878.008403,0,1,3,1,1,39020,1,1,87,0,4,0,5,0,0,2,0,485.01384,0,2,3131.7538793333,0.00222963,-27.4028
8565,1,6411.675304,0,1,0,1,0,47606,1,0,81,24,50,0,4,1,5,2,0,388.8,5,2,3128.7538793333,0.00170147,1401.3
8566,1,10144.3094,0,1,1,2,0,27231,1,1,88,0,7,0,2,1,4,0,1,422.4,0,1,3138.7538793333,0.00323161,96.8
8567,1,8575.961719,0,1,1,1,0,39946,1,0,218,23,99,0,1,1,3,0,1,1046.4,2,2,3126.7538793333,0.00545737,25549.6
8568,1,4510.542608,0,0,1,1,1,84300,0,1,111,13,0,0,1,0,2,1,1,202.22495,3,1,3132.7538793333,0.00131673,1240.78
8569,1,3746.751625,1,1,1,1,0,41479,0,1,94,14,38,1,1,0,1,1,2,19.575683,5,0,3110.7538793333,0.00226621,4868.42
8570,1,5479.555081,1,0,4,1,1,56005,1,1,68,31,30,1,3,1,4,0,1,326.4,0,2,3154.7538793333,0.00121418,1273.87
8571,1,7164.011997,0,0,3,4,1,0,1,2,108,19,97,0,9,0,2,0,0,1260.456194,3,0,3126.7538793333,1.08E+10,1.25E+03
8572,1,13265.51039,0,0,0,1,0,99617,0,1,109,1,62,0,2,1,4,2,0,74.934678,3,1,3158.7538793333,0.00109419,3396.03
8573,1,5246.278375,1,0,0,1,0,28909,1,1,66,15,66,0,8,1,4,0,0,456.702735,5,1,3146.7538793333,0.00228303,611.162
8574,1,4556.068318,0,0,0,2,1,25617,1,0,63,22,3,0,3,1,5,1,2,302.4,5,1,3122.7538793333,0.0024593,424.2
8575,1,2751.250209,0,0,3,1,1,86788,1,2,70,32,68,0,1,1,5,1,0,336,0,1,3116.7538793333,0.000806563,6664
8576,1,2914.09461,0,1,3,0,1,28523,1,1,77,15,12,0,1,0,0,2,0,369.6,0,0,3142.7538793333,0.00269958,1709.4
8577,1,5824.767025,0,0,0,1,0,38492,2,1,72,27,34,0,3,1,5,1,1,207.901654,0,1,3116.7538793333,0.00187052,1394.7
8578,1,5755.18214,0,0,3,1,0,97657,0,1,71,2,19,0,8,1,4,1,1,107.325235,5,1,3141.7538793333,0.000727034,172.959
8579,1,2424.690776,0,0,4,1,1,49008,1,1,61,11,74,1,1,1,3,0,1,292.8,0,1,3138.7538793333,0.00124469,4892.2
8580,1,5138.244998,0,0,0,1,0,72264,2,1,64,2,66,0,9,0,2,2,3,272.649844,0,1,3159.7538793333,0.000885642,453.261
8581,1,6047.02516,1,1,1,1,1,20396,1,1,76,15,60,1,4,0,1,0,1,364.8,0,1,3117.7538793333,0.00372622,1333.8
8582,1,6106.468745,0,2,3,1,0,60234,0,1,152,14,98,0,1,1,4,2,3,136.217066,3,1,3163.7538793333,0.00252349,16887.8
8583,1,3329.887725,0,1,0,1,1,75556,1,1,84,24,78,0,1,0,2,1,0,498.927007,0,2,3119.7538793333,0.00111176,8069.07
8584,1,40132.01135,0,1,0,1,0,98710,2,1,123,21,42,0,2,1,4,1,1,587.391029,4,1,3112.7538793333,0.00124607,3580.8
8585,1,5095.365993,0,0,0,1,0,69461,0,2,64,7,61,0,6,1,4,2,1,101.417253,5,0,3140.7538793333,0.00092138,708.43
8586,1,4471.747876,0,0,3,4,1,0,1,2,68,35,98,2,9,1,5,0,1,489.6,0,1,3110.7538793333,6.80E+09,9.50E+02
8587,1,8773.507548,0,1,3,4,1,0,1,2,87,24,53,0,2,1,5,3,1,626.4,0,1,3130.7538793333,8.70E+09,3.04E+03
8588,1,10351.37265,0,1,1,1,0,73895,1,1,129,2,31,0,7,0,0,3,1,825.416826,3,1,3160.7538793333,0.00174572,490.226
8589,1,10408.96865,1,0,3,3,1,20228,1,0,101,3,43,1,2,1,5,0,1,523.815839,3,1,3118.7538793333,0.00499308,2061.09
8590,1,8201.330033,0,0,4,1,0,81785,1,0,67,12,44,0,2,1,4,0,0,321.6,0,0,3124.7538793333,0.000819221,1715.2
8591,1,2248.449633,1,0,0,3,0,24910,1,2,63,7,63,1,1,1,3,0,1,347.857619,0,1,3138.7538793333,0.0025291,4062.14
8592,1,5205.024842,0,0,0,1,1,32946,1,1,66,13,7,0,6,0,2,0,1,316.8,5,2,3153.7538793333,0.00200328,167.2
8593,1,15306.13396,0,0,3,1,0,83868,0,1,189,30,91,0,7,0,1,0,0,134.836237,1,1,3130.7538793333,0.00225354,3247.74
8594,1,8002.308333,1,0,1,4,0,0,1,1,107,3,65,0,3,1,4,0,0,513.6,3,1,3156.7538793333,1.07E+10,2.25E+03
8595,1,4553.185557,0,1,3,4,1,0,1,1,124,1,43,0,1,0,2,0,1,714.494746,3,1,3126.7538793333,1.24E+10,4.74E+03
8596,1,5354.365535,0,0,3,0,0,17099,1,1,69,13,28,0,9,1,4,0,3,331.2,0,2,3120.7538793333,0.00403532,277.533
8597,1,7449.855125,0,1,3,4,0,0,1,2,206,7,82,0,1,1,4,1,0,1483.2,2,0,3110.7538793333,2.06E+10,1.69E+04
8598,1,3112.049841,0,1,1,1,1,33046,0,1,79,14,26,0,1,1,5,3,1,181.538354,0,1,3112.7538793333,0.00239061,2978.46
8599,1,4386.277558,1,0,1,3,1,10621,1,2,67,28,22,0,5,1,5,0,0,321.6,0,1,3125.7538793333,0.00630826,605.68
8600,1,4865.848218,0,0,0,1,1,21498,1,1,63,23,72,0,9,0,0,1,0,302.4,0,1,3117.7538793333,0.00293051,631.4
8601,1,6993.380588,0,0,0,4,1,0,1,2,66,7,59,0,2,1,5,0,0,439.701118,0,1,3115.7538793333,6.60E+09,1.96E+03
8602,1,5860.48309,0,0,0,1,0,36889,2,1,74,24,82,1,3,1,4,0,0,192.186026,0,1,3111.7538793333,0.00200602,2550.6
8603,1,9115.57169,0,0,0,1,0,69588,0,1,114,19,45,0,6,1,3,0,1,173.080024,3,1,3121.7538793333,0.00163821,1187.15
8604,1,5300.686394,0,0,4,0,1,26585,2,1,69,26,23,0,4,0,2,0,2,308.651195,0,0,3120.7538793333,0.00259545,768.087
8605,1,3630.269217,0,0,0,4,0,0,1,2,101,34,53,0,1,0,1,1,3,727.2,3,2,3120.7538793333,1.01E+10,8.06E+03
8606,1,8819.018934,1,0,3,1,1,99845,1,1,110,23,25,1,8,1,4,1,1,528,3,1,3157.7538793333,0.00110171,594
8607,1,5389.499465,1,1,1,1,1,66429,0,1,136,35,93,0,1,0,2,1,0,57.712985,4,1,3160.7538793333,0.0020473,17350.3
8608,1,3123.080994,1,0,0,4,1,0,1,1,101,1,83,4,1,1,4,0,0,960.115399,3,0,3117.7538793333,1.01E+10,7.52E+03
8609,1,2435.321545,0,0,1,1,0,43721,1,1,61,5,84,0,1,1,4,1,1,292.8,0,2,3119.7538793333,0.00139521,5136.2
8610,1,8754.233404,0,0,3,1,1,51209,0,1,109,35,3,0,6,1,5,0,2,39.49793,3,1,3130.7538793333,0.00212853,683.75
8611,1,2628.563096,0,0,1,1,0,84498,2,1,65,18,83,0,1,1,5,1,1,255.210049,0,1,3146.7538793333,0.000769249,6309.79
8612,1,6669.184698,0,0,3,4,1,0,1,1,65,30,5,1,2,0,0,2,0,312,0,1,3150.7538793333,6.50E+09,9.82E+02
8613,1,6765.800532,0,1,1,1,1,59034,2,1,85,0,85,0,3,1,5,0,0,378.75258,0,1,3112.7538793333,0.00143985,2282.08
8614,1,10013.77995,0,1,0,4,0,0,1,1,135,26,38,0,3,1,4,1,1,773.690268,4,1,3128.7538793333,1.35E+10,2.62E+03
8615,1,11288.17204,0,0,1,1,0,96399,2,1,70,1,28,0,2,1,3,1,0,307.89535,0,1,3136.7538793333,0.000726149,861.052
8616,1,4686.469674,1,0,1,1,1,58089,1,1,118,31,83,0,1,0,2,0,0,566.4,3,1,3124.7538793333,0.00203137,12885.6
8617,1,7131.731291,0,0,3,4,1,0,1,2,103,29,58,0,3,0,1,2,2,741.6,4,2,3157.7538793333,1.03E+10,2.74E+03
8618,1,9051.712161,0,2,4,1,1,60964,2,1,113,21,16,0,4,1,4,2,0,327.723713,0,1,3155.7538793333,0.00185355,963.319
8619,1,5306.162741,0,0,1,1,1,42871,1,1,67,2,13,0,6,0,2,2,3,321.6,0,2,3112.7538793333,0.00156283,113.9
8620,1,5133.635886,0,0,1,1,1,38795,0,1,65,23,64,0,3,1,4,1,0,98.354737,0,1,3109.7538793333,0.00167547,1852.22
8621,1,11124.60499,0,2,0,4,1,0,1,2,112,25,69,0,2,1,4,2,0,806.4,5,2,3148.7538793333,1.12E+10,4.86E+03
8622,1,7285.103913,0,1,4,1,1,57134,1,1,91,6,6,1,8,1,5,0,1,436.8,5,1,3158.7538793333,0.00159275,81.9
8623,1,14627.92807,0,1,1,1,0,40711,1,1,121,12,38,0,2,1,5,2,3,580.8,3,1,3117.7538793333,0.00297217,2734.6
8624,1,17086.75371,0,0,1,1,1,26334,1,1,63,3,73,2,2,0,0,1,1,453.6,5,2,3127.7538793333,0.00239234,2167.2
8625,1,4298.378567,0,0,0,1,0,31414,1,1,116,0,68,4,1,1,5,0,2,556.8,3,1,3119.7538793333,0.00369262,7331.2
8626,1,5018.894421,0,0,2,1,0,74423,0,1,62,31,10,0,5,1,4,1,0,50.800186,0,1,3130.7538793333,0.000833076,498.24
8627,1,7200.664877,1,0,1,4,0,0,1,1,66,16,77,0,2,1,3,1,0,316.8,0,1,3141.7538793333,6.60E+09,2.91E+03
8628,1,9591.028253,0,1,0,4,0,0,0,1,128,23,27,0,6,0,2,0,2,150.952506,3,1,3164.7538793333,1.28E+10,1.04E+03
8629,1,3240.667531,0,1,3,1,0,30646,0,1,81,26,26,0,1,0,1,0,0,128.57791,0,1,3115.7538793333,0.00264309,4083.42
8630,1,8906.50609,0,0,3,4,0,0,1,2,118,28,33,0,3,1,4,1,0,566.4,3,1,3134.7538793333,1.18E+10,2.21E+03
8631,1,2499.036551,0,0,4,1,0,28264,1,0,63,22,9,0,1,0,2,1,0,364.622773,5,2,3140.7538793333,0.00222898,1588.38
8632,1,8167.992322,0,2,3,4,0,0,1,2,117,5,27,0,6,1,4,0,2,842.4,5,1,3113.7538793333,1.17E+10,4.84E+02
8633,1,5811.61185,0,1,1,4,0,0,2,1,79,10,22,0,8,1,4,2,0,304.550129,0,1,3143.7538793333,7.90E+09,2.78E+02
8634,1,18732.2012,0,0,1,1,0,70187,1,1,117,4,61,0,2,1,5,2,2,632.16097,4,1,3114.7538793333,0.00166698,3486.42
8635,1,5260.623466,0,0,0,1,0,31006,1,0,67,20,16,0,4,1,5,1,2,321.6,0,1,3166.7538793333,0.00216087,522.6
8636,1,8869.631143,0,0,3,4,0,0,1,1,119,12,57,0,4,0,0,0,0,571.2,3,1,3148.7538793333,1.19E+10,1.91E+03
8637,1,2878.846941,0,1,3,4,1,0,1,2,85,33,69,0,1,1,5,2,2,612,0,0,3113.7538793333,8.50E+09,8.06E+03
8638,1,2810.957053,0,0,3,1,1,20371,1,1,71,19,14,1,1,1,4,3,2,340.8,0,1,3125.7538793333,0.00348535,2002.2
8639,1,2701.039719,0,0,1,1,0,39141,1,1,68,22,7,0,1,1,3,1,1,402.456296,0,2,3117.7538793333,0.00173731,1569.54
8640,1,2449.580048,0,0,3,4,1,0,1,2,69,20,44,0,1,0,2,2,1,496.8,0,0,3144.7538793333,6.90E+09,3.92E+03
8641,1,9445.925985,0,1,1,1,1,76837,0,0,78,2,12,0,2,0,1,3,2,23.788022,0,2,3157.7538793333,0.00101514,534.106
8642,1,4414.577688,0,0,3,4,0,0,1,2,61,23,46,0,7,1,4,2,0,643.877067,0,1,3158.7538793333,6.10E+09,5.09E+02
8643,1,6785.536334,0,2,0,4,0,0,1,2,197,6,22,0,1,0,2,0,0,1439.676002,4,2,3111.7538793333,1.97E+10,4.08E+03
8644,1,3600.934326,1,0,3,3,0,25147,1,2,101,7,54,0,1,1,4,0,0,694.598288,3,1,3111.7538793333,0.00401638,5466.4
8645,1,7452.939191,0,0,0,4,0,0,1,2,106,5,32,0,4,1,4,0,3,763.2,3,1,3163.7538793333,1.06E+10,7.90E+02
8646,1,12723.15311,0,0,4,1,1,34665,1,1,64,29,58,0,2,1,5,1,1,450.85948,5,2,3147.7538793333,0.00184624,2558.57
8647,1,4312.642503,0,0,4,0,0,25404,1,0,112,16,4,0,1,1,5,0,1,578.175234,3,1,3164.7538793333,0.00440875,1661.82
8648,1,12148.94098,0,0,3,1,0,37025,2,1,101,15,36,0,2,0,0,2,1,427.243803,3,1,3162.7538793333,0.00272789,2361.88
8649,1,3549.747466,0,0,0,4,1,0,1,1,100,27,32,1,1,1,5,1,0,480,3,1,3148.7538793333,1.00E+10,5.42E+03
8650,1,6153.394838,0,2,3,0,0,23939,1,1,160,33,78,1,1,1,4,0,2,768,3,1,3148.7538793333,0.00668365,16992
8651,1,6272.416823,0,1,1,1,1,76673,0,0,80,2,59,1,4,1,3,0,1,56.082107,0,1,3132.7538793333,0.00104339,1205.98
8652,1,2851.161121,0,0,3,1,0,55274,1,1,71,14,35,0,1,0,2,1,2,484.728153,5,1,3126.7538793333,0.00128451,2994.27
8653,1,6781.125672,0,1,1,1,0,30324,0,0,86,15,67,0,8,0,1,0,2,143.943749,0,1,3147.7538793333,0.00283604,863.507
8654,1,4985.239225,0,0,1,1,0,31702,1,1,63,13,3,1,7,1,4,0,3,302.4,0,1,3157.7538793333,0.00198726,100.8
8655,1,6725.043747,0,1,1,4,0,0,1,2,95,15,8,0,5,0,2,0,0,684,0,1,3115.7538793333,9.50E+09,3.00E+02
8656,1,36632.53432,0,1,0,1,1,70908,2,0,132,0,71,1,2,1,4,0,2,521.444011,3,1,3146.7538793333,0.00186157,4425.28
8657,1,5838.89915,1,0,3,1,1,81082,2,1,73,5,85,0,4,1,4,1,0,281.295903,0,0,3161.7538793333,0.000900323,1572.18
8658,1,12206.89208,0,2,1,0,0,17705,1,1,108,7,19,1,2,1,5,1,0,668.73901,5,1,3158.7538793333,0.00609997,1069.63
8659,1,14196.96535,0,0,3,1,0,77738,2,1,118,18,47,0,2,1,5,1,2,463.457352,3,2,3161.7538793333,0.00151792,3603.27
8660,1,2670.797821,0,0,0,4,0,0,1,2,72,18,41,0,1,0,0,0,3,366.277224,0,1,3114.7538793333,7.20E+09,3.88E+03
8661,1,8033.910862,0,0,1,1,0,70311,1,1,66,18,15,0,2,1,5,0,1,341.395103,5,1,3137.7538793333,0.000938687,918.302
8662,1,9685.542977,0,1,0,1,0,66022,0,1,239,17,80,0,1,1,4,3,3,538.229502,1,1,3114.7538793333,0.00362001,22644.8
8663,1,36168.34106,0,0,3,1,1,74140,1,1,101,31,23,2,2,1,3,1,3,484.8,3,1,3158.7538793333,0.00136229,2484.6
8664,1,10453.2558,0,1,0,1,0,73604,2,0,88,12,75,0,2,0,2,1,0,398.19284,5,1,3145.7538793333,0.00119559,3628.9
8665,1,5406.694854,0,0,1,2,1,21855,1,1,74,21,49,1,6,0,1,0,3,355.2,0,1,3153.7538793333,0.00338595,804.133
8666,1,2671.166649,0,0,4,2,0,23305,0,1,68,25,26,0,1,1,4,1,1,127.157137,0,1,3141.7538793333,0.00291783,3340.84
8667,1,3531.348165,0,1,3,4,1,0,1,2,98,23,46,0,1,0,2,1,2,958.502743,5,2,3125.7538793333,9.80E+09,5.80E+03
8668,1,4835.569505,0,0,3,4,1,0,1,2,71,11,71,0,6,1,4,2,0,511.2,0,1,3162.7538793333,7.10E+09,8.85E+02
8669,1,13422.06378,0,0,1,1,0,65024,2,1,67,17,15,0,2,1,4,1,2,189.869329,0,1,3131.7538793333,0.00103039,977.065
8670,1,2424.224662,0,0,0,0,0,22590,0,2,67,7,61,0,1,1,5,0,2,85.68352,5,1,3154.7538793333,0.00296591,4470.32
8671,1,2983.110414,0,1,1,4,1,0,1,2,91,3,57,0,1,1,5,3,2,436.8,0,2,3151.7538793333,9.10E+09,5.02E+03
8672,1,14723.40712,0,1,4,1,0,38401,1,1,92,17,62,0,2,0,0,0,0,441.6,0,1,3154.7538793333,0.00239577,3413.2
8673,1,8438.463783,0,0,1,0,1,25539,1,1,112,15,63,0,3,1,5,0,3,585.069825,3,2,3150.7538793333,0.00438545,2716.98
8674,1,14435.67365,1,2,4,1,1,60880,0,1,119,25,89,0,2,1,4,0,0,109.906628,5,1,3141.7538793333,0.00195466,6728.05
8675,1,2690.069754,0,0,0,1,1,87313,1,0,67,4,5,0,1,1,3,1,0,321.6,0,2,3129.7538793333,0.000767354,281.4
8676,1,7948.544751,0,0,1,1,1,23916,1,1,68,33,86,0,2,0,2,3,2,481.113765,5,1,3121.7538793333,0.00284328,3805.44
8677,1,11378.88711,0,1,0,1,0,34854,1,1,95,35,50,0,2,0,1,1,2,456,0,1,3160.7538793333,0.00272566,3809.5
8678,1,5219.754045,0,0,1,1,0,48203,1,0,66,20,47,0,6,1,4,3,2,413.238845,0,1,3113.7538793333,0.00136921,668.127
8679,1,9486.037005,0,1,3,2,1,25322,1,0,126,23,52,0,3,0,2,2,2,886.033554,4,1,3108.7538793333,0.00497591,2854.66
8680,1,4762.557323,0,0,0,2,0,16656,1,1,63,11,53,1,9,1,4,0,1,302.4,5,1,3132.7538793333,0.00378242,414.4
8681,1,4975.171042,0,1,4,1,0,44723,2,1,124,26,3,0,1,1,4,0,2,341.088276,3,1,3137.7538793333,0.00277262,3254.91
8682,1,4422.615495,0,0,3,1,1,35979,1,2,116,34,28,2,1,1,5,2,2,556.8,4,2,3137.7538793333,0.0032241,6635.2
8683,1,4849.697945,0,0,1,1,0,36413,0,1,61,21,76,0,3,1,5,0,1,153.013115,0,1,3140.7538793333,0.00167523,1921.33
8684,1,19237.69976,0,0,0,4,1,0,1,2,196,31,78,0,2,0,0,1,2,2092.523421,1,1,3119.7538793333,1.96E+10,9.64E+03
8685,1,8518.549119,0,0,2,4,0,0,1,1,112,19,86,1,8,1,5,1,1,537.6,4,1,3140.7538793333,1.12E+10,1.40E+03
8686,1,5194.654884,0,0,1,1,1,51883,1,1,66,8,99,0,9,1,4,1,2,623.751121,5,2,3166.7538793333,0.00127209,715.361
8687,1,46302.07562,0,2,3,4,0,0,1,1,151,33,94,1,2,1,3,0,2,1087.2,3,1,3130.7538793333,1.51E+10,9.04E+03
8688,1,2538.62632,1,0,0,3,1,18608,1,0,71,13,24,0,1,0,2,1,3,340.8,0,1,3119.7538793333,0.00381556,2286.2
8689,1,14070.63897,0,1,1,4,0,0,1,2,127,0,71,0,2,0,1,0,3,677.868206,3,1,3151.7538793333,1.27E+10,4.17E+03
8690,1,2748.933734,0,0,3,1,1,55964,1,0,69,20,0,0,1,1,4,1,1,496.8,0,1,3133.7538793333,0.00123294,883.2
8691,1,6006.211611,0,0,3,1,1,85510,1,1,74,19,68,0,4,0,2,0,0,355.2,0,2,3126.7538793333,0.000865396,1520.7
8692,1,3286.440915,0,1,3,1,1,30706,2,1,84,6,34,0,1,1,4,1,0,225.654806,0,1,3108.7538793333,0.00273562,3134.35
8693,1,2648.350463,0,0,3,2,0,29587,1,1,69,8,68,0,1,1,4,3,3,331.2,5,2,3151.7538793333,0.00233211,4912.8
8694,1,20936.33105,0,0,1,1,1,20309,1,0,181,5,12,0,2,1,5,0,0,1579.854155,1,1,3130.7538793333,0.0089123,748.573
8695,1,7194.233091,0,0,0,4,1,0,1,2,71,22,0,0,2,1,5,0,1,599.375099,0,1,3142.7538793333,7.10E+09,4.81E+02
8696,1,11435.23124,0,0,1,0,0,12470,1,1,103,30,52,1,2,0,0,0,0,618.688651,3,1,3142.7538793333,0.00825982,3913.66
8697,1,4064.107529,0,0,4,4,1,0,1,1,107,31,41,0,1,1,5,3,1,513.6,4,1,3142.7538793333,1.07E+10,7.19E+03
8698,1,5893.368906,0,0,0,1,0,86498,0,1,74,13,13,1,5,1,4,2,0,8.529778,5,1,3145.7538793333,0.000855511,383.094
8699,1,8256.2978,1,0,0,1,0,62902,0,1,69,14,94,0,2,1,3,1,3,159.383042,5,1,3142.7538793333,0.00109694,3646.31
8700,1,8061.198798,0,0,1,1,1,57293,2,1,102,19,87,0,7,0,2,0,0,347.996042,4,1,3125.7538793333,0.00178032,1494.86
8701,1,9333.076001,0,1,3,4,0,0,1,2,129,33,14,0,3,0,1,0,0,928.8,4,1,3139.7538793333,1.29E+10,1.71E+03
8702,1,34243.51034,0,1,3,1,0,51255,2,1,122,12,0,0,2,1,4,0,2,421.70554,3,1,3128.7538793333,0.00238026,521.147
8703,1,31516.5084,0,1,1,4,1,0,1,1,125,23,4,0,2,0,2,2,1,626.411563,3,1,3120.7538793333,1.25E+10,1.37E+03
8704,1,2460.167359,0,0,1,1,0,69241,0,1,61,14,84,0,1,1,4,2,3,47.95916,0,2,3115.7538793333,0.000880981,5930.04
8705,1,4929.549699,1,0,0,1,1,25632,1,1,63,27,52,0,7,1,4,1,2,351.270869,5,1,3141.7538793333,0.00245787,660.818
8706,1,2866.824929,0,0,3,1,0,87428,2,0,72,27,42,0,1,1,5,1,0,224.483337,0,1,3123.7538793333,0.000823535,4743.52
8707,1,8429.491575,0,0,4,1,1,98796,1,1,104,22,32,0,3,1,5,3,0,499.2,3,1,3135.7538793333,0.00105267,1705.6
8708,1,8052.243508,0,2,1,1,1,78617,0,1,101,3,95,0,3,0,0,3,3,233.169575,0,1,3142.7538793333,0.00128471,3221.61
8709,1,4916.479717,0,0,0,4,0,0,1,2,65,21,61,0,7,1,5,0,0,312,5,0,3130.7538793333,6.50E+09,7.17E+02
8710,1,5386.969384,0,0,3,1,1,93893,0,1,67,16,70,0,8,1,4,2,0,98.66095,0,1,3115.7538793333,0.000713578,707.917
8711,1,3508.905811,0,1,0,1,1,23629,1,1,88,15,81,0,1,1,3,2,0,633.6,0,2,3144.7538793333,0.00372424,7814.4
8712,1,6511.103163,0,1,0,4,1,0,1,2,91,24,28,0,8,0,2,2,1,655.404481,5,1,3113.7538793333,9.10E+09,5.10E+02
8713,1,4335.676738,0,0,3,1,1,30574,2,2,114,19,10,1,1,0,1,2,3,396.105473,4,1,3148.7538793333,0.00372866,2909.89
8714,1,3673.525732,0,1,0,1,0,69555,2,2,92,16,59,0,1,1,4,0,0,255.277041,0,1,3136.7538793333,0.00132269,6644.72
8715,1,7426.462927,0,1,0,2,1,19634,1,1,98,29,89,0,6,0,2,0,1,470.4,5,2,3150.7538793333,0.00499134,1848.93
8716,1,2640.488905,0,0,0,0,1,15776,1,1,69,20,59,0,1,1,4,1,2,337.596914,5,1,3115.7538793333,0.00437373,5113.4
8717,1,4889.765364,0,0,0,1,0,46819,2,0,62,15,0,0,5,1,4,0,0,157.990123,0,0,3129.7538793333,0.00132425,154.402
8718,1,10537.40467,0,0,4,1,0,47950,2,1,65,27,14,0,2,1,5,2,2,301.867895,0,0,3152.7538793333,0.00135558,1181.57
8719,1,6385.617852,0,0,3,4,0,0,1,2,63,16,35,1,2,1,5,0,0,302.4,5,1,3134.7538793333,6.30E+09,1.46E+03
8720,1,4564.512659,0,0,4,2,0,12626,1,2,69,31,15,4,3,1,4,3,1,331.2,0,2,3161.7538793333,0.00546491,947.6
8721,1,4772.943848,1,1,3,3,1,20993,1,0,133,35,90,0,1,1,4,1,0,638.4,3,1,3118.7538793333,0.00633545,15986.6
8722,1,10387.24599,0,1,3,0,1,24392,1,1,93,2,63,0,2,1,3,1,0,446.4,0,2,3120.7538793333,0.00381273,2799.3
8723,1,4984.618655,1,0,0,1,1,86305,0,1,62,1,99,0,5,1,3,1,2,80.73124,0,1,3156.7538793333,0.000718382,1223.85
8724,1,6600.477951,0,0,0,4,1,0,1,2,110,18,95,3,7,1,5,0,0,1011.772647,4,1,3121.7538793333,1.10E+10,1.63E+03
8725,1,2591.749798,0,0,1,1,0,56701,1,1,65,34,36,0,1,1,3,3,3,333.441673,0,2,3140.7538793333,0.00114636,4216.56
8726,1,8355.642928,0,0,1,1,1,57074,0,1,105,28,19,0,3,1,4,1,3,80.129332,3,1,3130.7538793333,0.00183972,1618.29
8727,1,5142.04553,0,0,0,4,1,0,1,2,72,17,87,0,8,1,4,1,1,345.6,5,1,3146.7538793333,7.20E+09,8.93E+02
8728,1,5205.256308,0,0,0,1,0,53614,1,1,65,25,70,1,5,1,3,0,0,725.849253,0,2,3163.7538793333,0.00121237,1089.83
